Name, team, opp, pos, snaps, fantasy_pts 
Blaine Gabbert, SFO, LAR, QB, 78, 13.50
Blaine Gabbert, SFO, CAR, QB, 65, 20.72
Blaine Gabbert, SFO, SEA, QB, 58, 4.96
Blaine Gabbert, SFO, DAL, QB, 53, 12.54
Blaine Gabbert, SFO, ARI, QB, 78, 19.48
Blaine Gabbert, SFO, CHI, QB, 13, 1.50
