Name, team, opp, pos, snaps, fantasy_pts 
Tom Savage , HOU, JAX, QB, 65, 10.40
Tom Savage , HOU, CIN, QB, 64, 8.14
Tom Savage , HOU, TEN, QB, 17, -0.90
