Name, team, opp, pos, snaps, fantasy_pts 
Julius Thomas, JAX, GNB, TE, 56, 12.40
Julius Thomas, JAX, SDG, TE, 61, 7.10
Julius Thomas, JAX, BAL, TE, 57, 1.30
Julius Thomas, JAX, CHI, TE, 50, 2.80
Julius Thomas, JAX, OAK, TE, 55, 8.00
Julius Thomas, JAX, TEN, TE, 34, 8.80
Julius Thomas, JAX, KAN, TE, 42, 2.10
Julius Thomas, JAX, HOU, TE, 41, 8.40
Julius Thomas, JAX, DET, TE, 54, 1.20
