Name, team, opp, pos, snaps, fantasy_pts 
Cameron Artis-Payne, CAR, MIN, RB, 31, 5.80
Cameron Artis-Payne, CAR, ATL, RB, 19, 1.20
Cameron Artis-Payne, CAR, TAM, RB, 34, 20.50
