Name, team, opp, pos, snaps, fantasy_pts 
Corey Coleman, CLE, PHI, WR, 47, 6.90, 
Corey Coleman, CLE, BAL, WR, 53, 22.40, 
Corey Coleman, CLE, DAL, WR, 40, 4.10, 
Corey Coleman, CLE, BAL, WR, 45, 1.70, 
Corey Coleman, CLE, PIT, WR, 57, 3.90, 
Corey Coleman, CLE, NYG, WR, 66, 9.80, 
Corey Coleman, CLE, CIN, WR, 46, 2.70, 
Corey Coleman, CLE, BUF, WR, 55, 2.40, 
Corey Coleman, CLE, SDG, WR, 61, 1.50, 
Corey Coleman, CLE, PIT, WR, 63, 4.90, 
