Name, team, opp, pos, snaps, fantasy_pts 
Vance McDonald, SFO, LAR, TE, 51, 7.40, 
Vance McDonald, SFO, CAR, TE, 38, 13.50, 
Vance McDonald, SFO, SEA, TE, 10, 0.40, 
Vance McDonald, SFO, BUF, TE, 30, 2.50, 
Vance McDonald, SFO, TAM, TE, 54, 2.40, 
Vance McDonald, SFO, NOR, TE, 42, 14.40, 
Vance McDonald, SFO, ARI, TE, 44, 5.00, 
Vance McDonald, SFO, NWE, TE, 47, 10.60, 
Vance McDonald, SFO, MIA, TE, 57, 6.00, 
Vance McDonald, SFO, CHI, TE, 53, 0.90, 
Vance McDonald, SFO, NYJ, TE, 17, 0, 
