Name, team, opp, pos, snaps, fantasy_pts 
Case Keenum, LAR, SFO, QB, 61, 2.20
Case Keenum, LAR, SEA, QB, 62, 10.06
Case Keenum, LAR, TAM, QB, 65, 13.70
Case Keenum, LAR, ARI, QB, 59, 18.04
Case Keenum, LAR, BUF, QB, 66, 6.84
Case Keenum, LAR, DET, QB, 58, 29.54
Case Keenum, LAR, NYG, QB, 79, 7.94
Case Keenum, LAR, CAR, QB, 68, 13.84
Case Keenum, LAR, NYJ, QB, 69, 7.70
Case Keenum, LAR, SEA, QB, 9, 1.28
