Name, team, opp, pos, snaps, fantasy_pts 
Marcedes Lewis, JAX, GNB, TE, 36, 4.80
Marcedes Lewis, JAX, SDG, TE, 22, 7.70
Marcedes Lewis, JAX, BAL, TE, 36, 2.00
Marcedes Lewis, JAX, IND, TE, 21, 1.20
Marcedes Lewis, JAX, CHI, TE, 25, 0
Marcedes Lewis, JAX, OAK, TE, 25, 1.10
Marcedes Lewis, JAX, TEN, TE, 36, 2.30
Marcedes Lewis, JAX, KAN, TE, 38, 2.30
Marcedes Lewis, JAX, HOU, TE, 34, 0
Marcedes Lewis, JAX, DET, TE, 6, 1.60
