Name, team, opp, pos, snaps, fantasy_pts 
Alex Collins, SEA, LAR, RB, 4, 0
Alex Collins, SEA, SFO, RB, 18, 3.10
Alex Collins, SEA, NYJ, RB, 6, 0.10
Alex Collins, SEA, ATL, RB, 2, 7.10
Alex Collins, SEA, ARI, RB, 1, 0.20
Alex Collins, SEA, BUF, RB, 1, 0
Alex Collins, SEA, NWE, RB, 2, 0.20
Alex Collins, SEA, TAM, RB, 6, 0
Alex Collins, SEA, GNB, RB, 28, 3.60
Alex Collins, SEA, ARI, RB, 43, 4.70
Alex Collins, SEA, SFO, RB, 30, 5.90
