Name, team, opp, pos, snaps, fantasy_pts 
Cody Kessler, CLE, MIA, QB, 68, 9.66, 
Cody Kessler, CLE, WAS, QB, 71, 11.12, 
Cody Kessler, CLE, NWE, QB, 14, 6.48, 
Cody Kessler, CLE, TEN, QB, 65, 21.74, 
Cody Kessler, CLE, CIN, QB, 20, 3.08, 
Cody Kessler, CLE, DAL, QB, 44, 13.22, 
Cody Kessler, CLE, BAL, QB, 28, 7.94, 
Cody Kessler, CLE, PIT, QB, 29, 3.32, 
Cody Kessler, CLE, SDG, QB, 10, 0.44, 
