Name, team, opp, pos, snaps, fantasy_pts 
Thomas Rawls, SEA, MIA, RB, 22, 5.80, 
Thomas Rawls, SEA, LAR, RB, 15, 0.80, 
Thomas Rawls, SEA, PHI, RB, 40, 8.80, 
Thomas Rawls, SEA, TAM, RB, 37, 3.80, 
Thomas Rawls, SEA, CAR, RB, 39, 23.80, 
Thomas Rawls, SEA, GNB, RB, 37, 7.40, 
Thomas Rawls, SEA, LAR, RB, 57, 3.90, 
Thomas Rawls, SEA, ARI, RB, 36, 0.80, 
Thomas Rawls, SEA, SFO, RB, 20, 7.40, 
