Name, team, opp, pos, snaps, fantasy_pts 
Torrey Smith, SFO, LAR, WR, 78, 1.30
Torrey Smith, SFO, CAR, WR, 55, 11.50
Torrey Smith, SFO, SEA, WR, 44, 3.50
Torrey Smith, SFO, DAL, WR, 51, 0.30
Torrey Smith, SFO, ARI, WR, 73, 0
Torrey Smith, SFO, BUF, WR, 51, 13.60
Torrey Smith, SFO, TAM, WR, 56, 1.70
Torrey Smith, SFO, NOR, WR, 45, 1.80
Torrey Smith, SFO, ARI, WR, 57, 2.60
Torrey Smith, SFO, MIA, WR, 66, 8.40
Torrey Smith, SFO, CHI, WR, 38, 0
Torrey Smith, SFO, NYJ, WR, 30, 0
